ACCOUNT_ID,PROD_CD,REGION,RATING_GRADE,DRAWN_BAL,UNDRAWN,DPD,FORBEARANCE,WATCHLIST,DEFAULT_IND,IO_FLAG,MONTHLY_PAYMENT,EIR,REMAIN_TERM_M,LTV,PD_LIFETIME_ORIG
NB010010836,2100,SCO,11,450472.29,0.0,0,N,N,N,N,2271.61,4.4736,234,81.7,0.074001
NB010010843,2700,SCO,6,19594.04,0,0,N,N,N,N,481.69,0.1186,48,0.0,0.018117
NB010010850,2120,NW,6,162261.76,0.0,0,N,N,N,N,1679.55,7.8666,114,76.7,0.02201
NB010010857,2100,MID,7,124750.57,0.0,0,N,N,N,N,618.51,4.3626,238,46.1,0.030644
NB010010864,2110,SCO,11,427214.15,0.0,0,N,N,N,N,3969.39,3.1533,127,71.2,0.061401
NB010010871,2100,LON,6,433513.37,0.0,0,N,N,N,N,2253.51,5.6587,227,38.1,0.019585
NB010010878,2110,NE,6,375432.2,0.0,0,N,N,N,N,3601.71,5.4406,123,91.4,0.013195
NB010010885,2100,LON,2,231586.48,0.0,0,N,N,N,N,1485.17,5.4226,184,36.6,0.001483
NB010010892,2400,LON,9,25662.27,2500,5,N,Y,N,N,976.82,0.1984,31,0.0,0.058831
NB010010899,2500,NI,4,3953.41,1046.59,0,N,N,N,N,72.89,0.2053,64,0.0,0.005589
NB010010906,2500,NE,4,2860.54,2139.46,0,N,N,N,N,96.44,0.33,35,0.0,0.003931
NB010010913 ,2100,WAL,5,172056.1,0.0,0,N,N,N,N,976.09,5.5541,208,69.0,0.00899
NB010010920,2100,SW,4,381589.66,0.0,0,N,N,N,N,3001.84,2.2411,150,35.4,0.00454
NB010010927,2600,SW,2,3762.84,1237.16,0,N,N,N,N,87.06,0.236,51,0.0,0.00207
NB010010934,2110,NW,9,339514.71,0.0,0,N,N,N,N,1386.25,4.3127,289,71.9,0.065286
NB010010941,2100,SCO,6,293082.26,0.0,0,N,N,N,N,1335.28,4.5567,259,71.2,0.017323
NB010010948,2600,LON,7,313.0,187.0,0,N,N,N,N,8.79,0.3578,42,0.0,0.034124
NB010010955,2500,WAL,6,2943.77,2056.23,0,N,N,N,N,36.95,0.2757,94,0.0,0.017181
NB010010962,2110,SCO,8,280235.17,0.0,0,N,N,N,N,2396.21,4.91,138,77.5,0.044794
NB010010969 ,2100,NE,3,552942.58,0.0,0,N,N,N,N,6214.02,3.6557,105,82.5,0.003571
NB010010976,2110,LON,7,291298.16,0.0,0,N,N,N,N,1953.02,5.1308,176,76.0,0.024972
NB010010983,2600,WAL,7,750.88,4249.12,35,N,N,N,N,22.72,0.2695,39,0.0,0.023353
NB010010990,2700,NI,7,24813.13,0,0,N,N,N,N,1126.13,0.1293,26,0.0,0.026287
NB010010997 ,2400,NW,4,18510.48,0,0,Y,N,N,N,455.05,0.0988,48,0.0,0.006296
NB010011004,2100,SCO,7,458901.34,0.0,130,N,N,Y,N,2590.93,5.8127,209,62.5,0.028022
NB010011011,2100,LON,5,375891.49,0.0,0,N,N,N,N,5760.42,2.8966,77,84.2,0.00799
NB010011018,2400,SCO,9,44340.74,2500,0,N,N,N,N,4024.77,0.1673,13,0.0,0.03687
NB010011025,2500,NW,7,1199.84,6800.16,0,N,N,N,N,13.75,0.3133,103,0.0,0.039534
NB010011032,2120,NW,9,328791.46,0.0,0,N,N,N,N,8817.59,7.4984,44,74.6,0.042969
NB010011039 ,2600,WAL,6,1231.55,3768.45,0,N,N,N,N,72.66,0.3968,20,0.0,0.012354
NB010011046,2500,LON,12,11555.51,444.49,0,N,N,N,N,1136.29,0.2937,12,0.0,0.106013
NB010011053,2100,SCO,9,169760.89,0.0,0,N,N,N,N,944.9,4.2351,212,53.7,0.065448
NB010011060,2600,SCO,9,556.13,443.87,0,N,N,N,N,14.27,0.3313,46,0.0,0.053278
NB010011067,2700,SE,11,40360.71,2500,0,N,N,N,N,755.96,0.1373,63,0.0,0.063211
NB010011074,2400,WAL,5,37922.47,0,N/A,N,N,N,N,621.51,0.1813,72,0.0,0.011028
NB010011081,2101,SCO,9,602073.07,0.0,0,N,N,N,Y,0.0,3.5685,218,66.7,0.047153
NB010011088,2100,NI,3,252975.2,0.0,0,N,N,N,N,1203.67,3.8249,248,67.7,0.003122
NB010011095,2110,MID,12,428741.49,0.0,0,N,N,N,N,2320.71,4.4809,218,85.0,0.100375
NB010011102,2600,NW,6,724.79,275.21,0,N,N,N,N,14.5,0.2308,59,0.0,0.018485
NB010011109,2400,NW,8,5069.45,0,12,N,N,N,N,460.15,0.1493,13,0.0,0.046574
NB010011116,2700,NW,9,20287.61,0,0,N,N,N,N,291.94,0.1276,82,0.0,0.068115
NB010011123,2400,SCO,9,24692.55,0,0,N,Y,N,N,364.22,0.2154,80,0.0,0.049214
NB010011130,2600,SE,12,89.46,2410.54,35,N,Y,N,N,3.1,0.2142,34,0.0,0.06713
NB010011137,2100,SW,8,62113.65,0.0,0,N,N,N,N,718.57,4.1018,102,51.1,0.038556
NB010011144,2100,SW,1,595777.49,0.0,0,N,N,N,N,2492.97,3.9942,282,53.0,0.000839
NB010011151,2110,NW,6,351003.45,0.0,0,N,Y,N,N,1926.44,3.4406,215,91.3,0.021494
NB010011158,2110,WAL,7,596028.55,0.0,,N,N,N,N,4566.97,5.8654,154,86.4,0.024085
NB010011165,2100,SE,7,530811.87,0.0,0,N,N,N,N,3773.24,4.2533,166,70.6,0.031755
NB010011172,2600,NI,6,3762.52,1237.48,0,N,N,N,N,233.67,0.3696,19,0.0,0.019938
NB010011179,2400,NW,15,24323.69,0,0,N,N,Y,N,925.87,0.1463,31,0.0,0.08878
NB010011186 ,2500,NI,4,618.39,881.61,0,N,N,N,N,8.11,0.2529,90,0.0,0.004416
NB010011193,2101,NW,9,320140.04,0.0,47,N,N,N,Y,0.0,5.3201,114,70.7,0.035197
NB010011200,2500,WAL,4,141.24,1358.76,0,N,N,N,N,3.7,0.2236,45,0.0,0.004318
NB010011207,2600,SE,6,802.51,1697.49,0,N,N,N,N,72.84,0.3219,13,0.0,0.019138
NB010011214 ,2100,SW,7,191972.56,0.0,0,N,N,N,N,3653.67,2.8758,62,43.4,0.023089
NB010011221 ,2500,NE,4,2360.95,2639.05,0,N,N,N,N,27.31,0.2651,102,0.0,0.00554
NB010011228,2700,SW,9,41049.48,0,0,N,N,N,N,663.54,0.0599,73,0.0,0.052886
NB010011235,2600,NW,8,374.36,125.64,0,N,N,N,N,10.77,0.2268,41,0.0,0.041412
NB010011242,2120,NI,8,173212.09,0.0,0,N,N,N,N,2654.42,4.0119,77,81.6,0.039626
NB010011249,2100,SE,11,499628.79,0.0,0,N,N,N,N,2655.68,2.4164,222,44.1,0.078193
NB010011256 ,2400,WAL,4,43709.06,0,0,N,N,N,N,736.81,0.1861,70,0.0,0.006409
NB010011263,2400,MID,9,34426.57,0,0,N,N,N,N,564.21,0.0749,72,0.0,0.062607
NB010011270,2100,SE,4,76841.19,0.0,0,N,N,N,N,652.32,2.4808,139,61.0,0.006059
NB010011277,2400,NE,8,28298.04,0,,N,N,N,N,397.52,0.1722,84,0.0,0.02678
NB010011284,2110,SCO,7,411163.79,0.0,0,N,N,N,N,4293.57,5.1667,113,79.4,0.023698
NB010011291,2110,NW,9,314656.02,0.0,0,N,N,N,N,1237.65,4.5541,300,89.1,0.067113
NB010011298,2100,SE,10,235351.18,0.0,0,N,N,N,N,1036.25,3.5568,268,71.4,0.078797
NB010011305,2101,NI,9,412876.52,0.0,0,N,N,N,Y,0.0,5.6386,147,58.6,0.062067
NB010011312,2110,SCO,9,438539.83,0.0,0,N,N,N,N,4385.4,3.5571,118,75.5,0.055293
NB010011319,2110,LON,8,147815.85,0.0,0,N,N,N,N,1219.74,4.4725,143,85.6,0.026867
NB010011326,2500,SCO,3,3233.7,1766.3,0,N,N,N,N,238.49,0.2216,16,0.0,0.003279
NB010011333 ,2400,MID,6,29855.88,2500,0,N,N,N,N,510.58,0.1994,69,0.0,0.023816
NB010011340,2500,NE,3,2846.04,2153.96,0,N,N,N,N,54.17,0.345,62,0.0,0.003571
NB010011347,2100,NI,11,80083.02,0.0,0,N,N,N,N,323.62,4.1946,292,67.2,0.0786
NB010011354 ,2110,NI,5,524570.22,0.0,0,N,N,N,N,8364.77,6.6622,74,83.7,0.010887
NB010011361 ,2100,NW,5,581376.26,0.0,999,N,N,N,N,6596.38,4.3162,104,41.5,0.010749
NB010011368,2500,LON,4,3556.02,1443.98,0,N,N,N,N,139.87,0.2789,30,0.0,0.007039
NB010011375,2100,MID,5,128203.51,0.0,0,Y,N,N,N,1088.35,5.6252,139,58.3,0.008994
NB010011382,2400,NI,7,24418.58,2500,0,N,N,N,N,576.28,0.1116,50,0.0,0.033469
NB010011389,2100,MID,6,496881.5,0.0,0,N,N,N,N,2079.15,2.3032,282,67.8,0.023842
NB010011396,2100,NE,7,570719.92,0.0,0,N,N,N,N,2371.3,4.5964,284,53.6,0.0332
NB010011403,2600,SW,6,816.79,4183.21,0,N,N,N,N,38.55,0.3614,25,0.0,0.014275
NB010011410,2120,NI,5,309310.95,0.0,0,N,N,N,N,5793.44,6.6997,63,68.8,0.008631
NB010011417,2400,SW,11,24113.47,0,0,N,N,N,N,557.92,0.2213,51,0.0,0.060149
NB010011424,2400,NI,10,18036.94,0,0,N,N,N,N,665.11,0.1259,32,0.0,0.058625
NB010011431,2700,LON,10,38861.54,2500,0,N,N,N,N,595.54,0.1364,77,0.0,0.062151
NB010011438,2400,LON,1,40337.2,0,0,N,N,N,N,1699.92,0.153,28,0.0,0.000776
NB010011445,2500,NI,6,4760.95,7239.05,0,N,N,N,N,374.53,0.345,15,0.0,0.014455
NB010011452,2100,SE,6,384284.5,0.0,0,N,N,N,N,1537.14,3.14,295,37.4,0.015023
NB010011459,2100,NW,8,106184.26,0.0,0,N,N,N,N,577.41,3.1179,217,85.1,0.039331
NB010011466,2100,SCO,9,513965.52,0.0,0,N,N,N,N,3278.27,3.3797,185,61.9,0.036254
NB010011473,2700,NE,7,10199.23,0,0,N,N,N,N,316.71,0.0874,38,0.0,0.02254
NB010011480 ,2500,LON,7,2278.04,9721.96,0,N,N,N,N,116.87,0.2693,23,0.0,0.034635
NB010011487,2500,SCO,5,650.54,849.46,0,N,N,N,N,30.71,0.1911,25,0.0,0.010447
NB010011494,2500,LON,8,5032.82,2967.18,0,N,N,N,N,61.22,0.2726,97,0.0,0.044126
NB010011501 ,2500,SCO,3,3194.87,4805.13,0,N,N,N,N,139.63,0.235,27,0.0,0.00382
NB010011508,2100,NI,8,420231.96,0.0,0,N,N,N,N,2119.12,2.3578,234,53.9,0.040346
NB010011515,2100,NW,12,137208.54,0.0,0,N,N,N,N,629.98,3.4589,257,83.7,0.098196
NB010011522,2100,WAL,9,548178.72,0.0,0,N,N,N,N,7435.07,2.6786,87,83.3,0.035107
NB010011529,2100,NW,6,357934.55,0.0,0,N,N,N,N,2307.99,3.3193,183,37.1,0.016609
NB010011536,2100,LON,10,236693.95,0.0,0,N,N,N,N,986.92,4.5196,283,74.5,0.055225
NB010011543,2110,SCO,15,481927.78,0.0,0,N,N,N,N,3599.21,4.707,158,76.3,0.095976
NB010011550,2100,SCO,10,208776.44,0.0,0,N,N,N,N,1391.84,4.9592,177,76.2,0.050327
NB010011557,2100,SW,10,470539.2,0.0,35,N,N,N,N,2382.99,4.5261,233,45.2,0.040344
NB010011564,2500,MID,7,550.04,4449.96,0,N,N,N,N,10.14,0.3305,64,0.0,0.025364
NB010011571,2500,SE,8,5180.29,6819.71,0,N,N,N,N,61.13,0.2894,100,0.0,0.027952
NB010011578 ,2100,NI,7,233180.6,0.0,0,N,N,N,N,4510.71,5.2513,61,72.1,0.024889
NB010011585,2100,LON,11,447895.26,0.0,0,Y,N,N,N,3242.43,3.9283,163,87.9,0.097483
NB010011592,2110,SE,9,423298.61,0.0,0,N,N,N,N,2181.19,6.385,229,77.8,0.035647
NB010011599,2400,NI,10,33199.01,2500,0,N,N,N,N,1865.47,0.1408,21,0.0,0.079237
NB010011606,2100,SW,9,92174.14,0.0,0,N,N,N,N,1087.65,3.0625,100,69.9,0.059405
NB010011613 ,2110,SCO,7,68234.5,0.0,0,N,N,N,N,350.07,3.7727,230,90.9,0.035325
NB010011620,2400,SW,6,32059.17,0,62,N,N,N,N,497.76,0.1086,76,0.0,0.02496
NB010011627 ,2130,SCO,6,355977.51,0.0,0,N,N,N,N,8751.11,6.0876,48,69.0,0.023432
NB010011634,2500,SE,9,11751.05,248.95,0,N,Y,N,N,123.81,0.2331,112,0.0,0.03554
NB010011641,2500,SE,6,1840.14,3159.86,190,N,N,Y,N,24.4,0.2174,89,0.0,0.022542
NB010011648,2100,SE,5,163166.26,0.0,0,N,N,N,N,925.65,2.7898,208,44.3,0.009008
NB010011655,2100,SW,7,197690.94,0.0,0,N,N,N,N,2591.95,3.5207,90,36.9,0.020242
NB010011662 ,2110,SE,3,491395.28,0.0,0,N,N,N,N,2179.87,5.7099,266,83.3,0.003369
NB010011669,2400,SE,9,16623.09,2500,0,N,N,N,N,332.46,0.1332,59,0.0,0.049382
NB010011676,2600,SW,6,420.34,79.66,0,N,N,N,N,17.1,0.205,29,0.0,0.014361
NB010011683,2130,NW,9,245251.58,0.0,0,N,N,N,N,8511.67,8.8308,34,65.3,0.060033
NB010011690,2120,NI,6,266232.72,0.0,0,N,N,N,N,3414.72,7.0672,92,65.5,0.015864
NB010011697,2400,SE,5,42715.03,0,0,N,N,N,N,1200.09,0.1362,42,0.0,0.007762
NB010011704,2400,NW,6,30129.93,0,0,N,N,N,N,480.45,0.1692,74,0.0,0.013048
NB010011711,2101,LON,6,322649.8,0.0,0,N,N,N,Y,0.0,3.5214,179,78.5,0.019553
NB010011718,2101,NW,1,570398.3,0.0,0,N,N,N,Y,0.0,5.5221,117,79.2,0.000542
NB010011725,2130,LON,2,126963.5,0.0,95,N,N,N,N,1560.59,7.3626,96,84.8,0.001111
NB010011732,2101,LON,3,85407.66,0.0,0,N,N,N,Y,0.0,5.1986,161,58.2,0.002456
NB010011739,2101,SCO,10,81388.25,0.0,0,N,N,N,Y,0.0,4.973,84,51.5,0.07446
NB010011746,2700,WAL,6,23557.56,2500,N/A,N,N,N,N,421.18,0.0619,66,0.0,0.023328
NB010011753,2600,MID,9,483.14,2016.86,0,N,N,N,N,11.88,0.382,48,0.0,0.045541
NB010011760,2400,NI,11,1558.26,0,0,N,N,N,N,24.85,0.1627,74,0.0,0.046902
NB010011767,2130,SW,6,254766.7,0.0,0,N,N,N,N,7911.18,5.5717,38,66.5,0.014242
NB010011774,2400,LON,8,22793.91,2500,0,N,N,N,N,336.21,0.224,80,0.0,0.034753
NB010011781,2110,MID,6,384789.16,0.0,0,N,N,N,N,5747.48,3.2162,79,76.7,0.020435
NB010011788,2600,SE,6,816.38,4183.62,0,N,N,N,N,16.9,0.2851,57,0.0,0.016576
NB010011795,2101,WAL,9,148764.04,0.0,5,N,N,N,Y,0.0,6.0681,218,55.3,0.039147
NB010011802,2110,NW,5,540516.94,0.0,0,N,N,N,N,2785.2,3.2474,229,79.2,0.009997
NB010011809,2130,SW,8,550406.66,0.0,0,N,N,N,N,7297.53,4.7465,89,64.7,0.031286
NB010011816,2100,SW,10,430682.88,0.0,0,N,N,N,N,1815.02,5.0099,280,67.5,0.064037
NB010011823,2600,SW,9,107.68,892.32,190,N,N,Y,N,4.54,0.275,28,0.0,0.067255
NB010011830,2100,NE,9,91639.64,0.0,0,N,N,N,N,572.14,5.5245,189,58.4,0.046394
NB010011837 ,2500,NI,5,2215.05,2784.95,0,N,N,N,N,53.34,0.2158,49,0.0,0.005748
NB010011844,2110,WAL,7,248681.77,0.0,0,N,N,N,N,1248.7,3.3486,235,81.2,0.026059
NB010011851,2400,WAL,4,17318.83,0,0,N,N,N,N,756.9,0.1413,27,0.0,0.005083
NB010011858,2110,SW,7,378142.49,0.0,0,N,N,N,N,2075.39,5.9138,215,82.4,0.022059
NB010011865,2700,NW,4,39380.85,0,0,N,N,N,N,829.81,0.0625,56,0.0,0.005531
NB010011872,2100,MID,7,517370.85,0.0,0,N,N,N,N,5004.08,3.963,122,56.7,0.026627
NB010011879,2100,NI,4,250665.52,0.0,0,N,N,N,N,2068.43,5.6147,143,64.6,0.006954
NB010011886,2100,NW,10,391352.41,0.0,0,N,N,N,N,3252.08,3.9727,142,56.2,0.070799
NB010011893,2400,SW,9,29960.95,0,0,N,N,N,N,589.23,0.0986,60,0.0,0.06266
NB010011900,2100,SCO,11,134892.91,0.0,0,N,N,N,N,1196.79,5.0813,133,41.2,0.066164
NB010011907,2500,NI,3,2952.53,2047.47,0,N,N,N,N,39.59,0.232,88,0.0,0.00248
NB010011914,2120,NW,7,244961.61,0.0,0,N,N,N,N,4250.8,4.0168,68,60.2,0.034444
NB010011921,2100,NW,5,147113.78,0.0,0,N,N,N,N,635.88,2.1892,273,82.2,0.010558
NB010011928,2100,SCO,9,187705.78,0.0,0,N,N,N,N,2129.74,2.4488,104,81.5,0.068475
NB010011935,2100,SCO,3,199982.62,0.0,0,N,N,N,N,983.25,4.2098,240,56.1,0.002353
NB010011942,2101,NI,8,360062.86,0.0,0,Y,N,N,Y,0.0,4.1459,119,40.4,0.033887
NB010011949,2400,LON,2,18741.36,2500,0,N,N,N,N,480.76,0.0815,46,0.0,0.001928
NB010011956 ,2400,NW,7,13791.68,0,0,N,N,N,N,242.9,0.2246,67,0.0,0.038609
NB010011963,2500,NI,8,1613.69,1386.31,0,N,N,N,N,23.8,0.3347,80,0.0,0.036614
NB010011970 ,2500,NW,3,1977.64,1022.36,0,N,N,N,N,38.89,0.2202,60,0.0,0.003812
NB010011977,2130,NI,6,210917.14,0.0,0,N,N,N,N,2705.24,6.7656,92,57.7,0.024721
NB010011984,2120,SW,5,153355.34,0.0,95,N,N,Y,N,1198.41,7.8637,151,81.7,0.008429
NB010011991,2500,LON,1,1087.65,6912.35,12,N,N,N,N,44.26,0.2752,29,0.0,0.000848
NB010011998,2100,NE,5,76276.55,0.0,0,N,N,N,N,463.95,2.8453,194,41.2,0.010608
NB010012005,2110,SCO,6,603050.57,0.0,0,N,N,N,N,5432.06,4.1478,131,73.0,0.014737
NB010012012,2600,SCO,6,252.67,247.33,,N,Y,N,N,9.03,0.3303,33,0.0,0.012963
NB010012019,2100,SW,3,542735.41,0.0,0,N,N,N,N,4478.52,4.0574,143,58.5,0.002327
NB010012026,2100,NI,8,256125.98,0.0,0,N,N,N,N,1865.61,5.644,162,65.9,0.035316
NB010012033,2500,MID,9,121.28,1378.72,0,N,N,N,N,2.98,0.2425,48,0.0,0.059198
NB010012040,2110,NE,8,434097.25,0.0,0,N,N,N,N,3738.94,4.6896,137,70.4,0.030075
NB010012047,2500,MID,4,3808.65,4191.35,0,N,N,N,N,48.85,0.2721,92,0.0,0.004838
NB010012054,2400,SW,5,4240.31,0,0,N,N,N,N,138.99,0.0973,36,0.0,0.007369
NB010012061,2101,NI,5,71442.37,0.0,0,N,N,N,N,759.48,4.685,111,63.8,0.007953
NB010012068,2100,NW,5,266678.63,0.0,0,N,N,N,N,1238.9,3.7722,254,66.3,0.009683
NB010012075,2700,WAL,9,18642.74,0,0,N,N,N,N,523.77,0.1146,42,0.0,0.066469
NB010012082,2100,LON,15,512730.84,0.0,0,N,N,N,N,4416.22,4.8311,137,85.8,0.113041
NB010012089,2500,SW,6,5310.61,2689.39,0,N,N,N,N,76.42,0.2864,82,0.0,0.020144
NB010012096,2100,NI,6,177974.67,0.0,0,N,N,N,N,2258.17,4.9028,93,68.9,0.013015
NB010012103,2500,SW,4,205.66,1294.34,0,N,N,N,N,2.67,0.2333,91,0.0,0.006816
NB010012110,2110,NE,6,251534.03,0.0,0,N,N,N,N,3854.68,5.6899,77,83.6,0.013598
NB010012117,2500,SW,3,1142.17,357.83,0,N,N,N,N,20.42,0.2913,66,0.0,0.002142
NB010012124,2110,WAL,11,303728.72,0.0,0,N,N,N,N,2844.44,5.4638,126,91.9,0.080813
NB010012131,2700,SE,6,6762.41,2500,0,N,N,N,N,177.33,0.1351,45,0.0,0.012518
NB010012138,2400,WAL,4,35132.45,2500,0,N,Y,N,N,560.22,0.0706,74,0.0,0.00606
NB010012145,2110,SW,9,171340.95,0.0,0,N,N,N,N,1347.88,3.1607,150,81.1,0.051808
NB010012152 ,2110,SE,9,529736.32,0.0,0,N,N,N,N,2185.63,6.0455,286,69.3,0.064116
NB010012159,2600,LON,12,878.41,121.59,0,N,N,N,N,29.61,0.2176,35,0.0,0.104283
NB010012166,2700,SE,7,35446.35,0,0,N,N,N,N,435.69,0.1488,96,0.0,0.024261
NB010012173,2100,LON,4,78714.76,0.0,0,N,N,N,N,767.63,4.9693,121,42.0,0.004711
NB010012180,2110,LON,8,247218.15,0.0,0,N,N,N,N,1789.68,6.1287,163,79.6,0.026785
NB010012187,2400,MID,9,17308.65,2500,0,N,N,N,N,1021.21,0.0986,20,0.0,0.053388
NB010012194,2400,WAL,8,26181.27,2500,0,N,N,N,N,1471.14,0.0793,21,0.0,0.027011
NB010012201,2100,SW,9,88082.45,0.0,0,N,N,N,N,371.2,2.8548,280,69.5,0.067899
NB010012208,2400,WAL,8,3634.21,0,0,N,Y,N,N,59.56,0.1211,72,0.0,0.051295
NB010012215 ,2700,MID,2,27778.25,0,0,N,N,N,N,404.67,0.0594,81,0.0,0.001677
NB010012222,2700,SCO,15,18897.32,0,0,N,N,Y,N,234.72,0.1264,95,0.0,0.134498
NB010012229 ,2600,NE,1,1468.12,1031.88,0,N,N,N,N,86.62,0.233,20,0.0,0.000658
NB010012236,2400,SCO,5,34152.99,0,0,N,N,N,N,2238.92,0.0878,18,0.0,0.006057
NB010012243,2120,MID,8,421587.6,0.0,0,N,N,N,N,2763.74,4.6566,180,72.1,0.031104
NB010012250 ,2110,LON,5,508520.24,0.0,0,N,N,N,N,2655.11,4.1611,226,71.7,0.009948
NB010012257 ,2500,SE,5,8637.09,3362.91,0,N,N,N,N,443.12,0.2746,23,0.0,0.009094
NB010012264,2500,NE,4,4959.07,7040.93,0,N,N,N,N,61.6,0.2048,95,0.0,0.007112
NB010012271,2110,NE,7,296877.05,0.0,0,N,N,N,N,4073.43,5.8362,86,71.5,0.024395
NB010012278,2400,SCO,6,18157.91,0,0,N,N,N,N,428.53,0.1098,50,0.0,0.01645
NB010012285,2120,NI,6,491115.4,0.0,0,N,N,N,N,15662.6,6.0894,37,64.0,0.022687
NB010012292,2500,LON,5,307.18,2692.82,0,N,N,N,N,4.07,0.3079,89,0.0,0.009634
NB010012299,2400,NE,11,27617.32,0,0,N,N,N,N,1123.74,0.1266,29,0.0,0.088585
NB010012306,2500,LON,7,3115.84,8884.16,0,N,N,N,N,65.66,0.345,56,0.0,0.029753
NB010012313 ,2500,MID,7,565.73,4434.27,130,N,N,Y,N,33.38,0.2789,20,0.0,0.032742
NB010012320,2100,NE,2,132156.0,0.0,0,N,N,N,N,1380.04,5.4957,113,53.2,0.001606
NB010012327,2500,LON,6,4701.52,298.48,0,N,N,N,N,58.4,0.3403,95,0.0,0.021001
NB010012334,2400,LON,12,2828.55,2500,0,N,N,N,N,208.61,0.1081,16,0.0,0.054788
NB010012341,2400,SE,8,8036.35,2500,0,N,N,N,N,305.9,0.1014,31,0.0,0.041346
NB010012348,2600,LON,7,1667.19,3332.81,0,N,N,N,N,93.68,0.1594,21,0.0,0.026177
NB010012355,2500,SCO,4,772.65,2227.35,0,N,N,N,N,9.7,0.3023,94,0.0,0.003868
NB010012362,2500,NE,6,1244.1,255.9,0,N,N,N,N,27.19,0.2547,54,0.0,0.01461
NB010012369 ,2600,NW,3,204.89,795.11,0,N,N,N,N,6.2,0.2444,39,0.0,0.004113
NB010012376 ,2500,SE,9,2567.55,5432.45,22,N,N,N,N,67.33,0.235,45,0.0,0.065236
NB010012383,2700,MID,9,10693.52,0,0,N,N,N,N,280.41,0.0866,45,0.0,0.068765
NB010012390,2500,SE,5,8201.77,3798.23,35,N,N,N,N,201.63,0.2471,48,0.0,0.0056
NB010012397,2110,NI,11,591663.53,0.0,0,N,N,N,N,11260.69,4.3722,62,71.7,0.072453
NB010012404,2100,SW,7,233882.26,0.0,0,N,N,N,N,1095.16,5.3243,252,53.0,0.037824
NB010012411,2100,SW,7,506790.85,0.0,0,N,N,N,N,2392.05,2.402,250,58.3,0.039932
NB010012418,2500,SCO,12,1574.66,1425.34,5,N,N,N,N,68.82,0.2867,27,0.0,0.070013
NB010012425,2100,WAL,5,391649.96,0.0,N/A,N,N,N,N,2432.35,5.4476,190,45.6,0.006484
NB010012432,2400,SCO,11,13885.34,0,0,N,N,N,N,277.71,0.1619,59,0.0,0.050126
NB010012439,2700,MID,8,5045.87,0,0,Y,N,N,N,77.33,0.0754,77,0.0,0.049915
NB010012446,2100,NW,7,125549.58,0.0,0,N,N,N,N,832.29,3.1503,178,72.0,0.036926
NB010012453,2400,MID,4,15186.18,2500,0,N,N,N,N,1194.65,0.2067,15,0.0,0.004195
NB010012460 ,2100,WAL,8,230229.71,0.0,35,N,N,N,N,4453.62,5.5873,61,71.7,0.036116
NB010012467 ,2400,NW,8,33438.19,0,0,N,N,N,N,839.51,0.1254,47,0.0,0.047599
NB010012474,2101,SE,7,583713.69,0.0,0,N,N,N,Y,0.0,5.6598,183,65.7,0.036503
NB010012481 ,2700,WAL,6,35369.15,0,0,N,N,N,N,556.47,0.0735,75,0.0,0.021057
NB010012488,2120,WAL,3,521706.83,0.0,0,N,N,N,N,3708.52,4.3166,166,76.7,0.002658
NB010012495,2101,NW,3,348955.2,0.0,0,N,N,N,N,4036.93,5.4556,102,76.6,0.003261
NB010012502,2400,WAL,6,31909.65,0,0,N,N,N,N,570.51,0.1915,66,0.0,0.019087
NB010012509 ,2400,WAL,7,8462.99,0,0,N,N,N,N,665.76,0.1789,15,0.0,0.028523
NB010012516,2120,WAL,6,380058.6,0.0,0,N,N,N,N,4928.23,7.583,91,83.4,0.022344
NB010012523,2101,SW,12,336926.5,0.0,0,N,N,N,Y,0.0,2.498,132,73.6,0.055389
NB010012530 ,2101,MID,8,67390.21,0.0,12,N,N,N,Y,0.0,5.6934,49,72.7,0.028297
NB010012537,2100,NW,2,61667.85,0.0,0,N,N,N,N,373.17,4.64,195,61.7,0.001216
NB010012544,2110,SW,10,245807.56,0.0,130,N,N,Y,N,1812.83,3.1633,160,74.2,0.058856
NB010012551,2120,SW,8,124867.01,0.0,0,N,N,N,N,1430.52,4.2105,103,77.0,0.031756
NB010012558,2110,NI,10,309866.19,0.0,190,N,N,Y,N,1445.23,5.7313,253,80.9,0.04115
NB010012565,2100,SW,3,507598.38,0.0,0,N,N,N,N,3071.62,4.7718,195,77.8,0.003808
NB010012572 ,2110,WAL,6,576477.04,0.0,0,N,N,N,N,2464.65,3.5265,276,82.5,0.013025
NB010012579,2600,NI,5,1161.24,1338.76,0,N,N,N,N,62.28,0.3402,22,0.0,0.007525
NB010012586,2600,SW,5,166.89,333.11,0,N,N,N,N,3.4,0.1898,58,0.0,0.006405
NB010012593,2700,NI,6,15396.33,0,0,N,N,N,N,263.3,0.117,69,0.0,0.016727
NB010012600,2500,MID,4,2926.33,2073.67,0,N,N,N,N,34.19,0.304,101,0.0,0.005686
NB010012607,2400,LON,9,37716.66,0,0,N,N,N,N,549.45,0.1444,81,0.0,0.035399
NB010012614,2100,LON,7,213107.79,0.0,0,N,N,N,N,1404.84,3.2215,179,73.1,0.038869
NB010012621,2101,NE,8,348115.31,0.0,0,N,N,N,Y,0.0,2.8165,92,48.9,0.053978
NB010012628,2101,NI,9,535520.58,0.0,0,N,N,N,Y,0.0,4.12,84,56.3,0.053734
NB010012635,2400,SE,6,11458.2,0,0,N,N,N,N,190.43,0.0709,71,0.0,0.012299
